school_id,school_name,postal_code,selected_candidate_url,domain,schools_sharing_selected_url,scope,identity_status,candidate_urls,normalization_errors 
CENTRE:PT8953,Brilliant Tots @ Kelulut Pte Ltd,809045,http://www.brillianttots.com.sg/,www.brillianttots.com.sg,1,school_specific_candidate,not_verified,http://www.brillianttots.com.sg/,
CENTRE:PT9901,RAIN TREE MONTESSORI SCHOOLHOUSE,506790,https://www.rtmschool.com/,www.rtmschool.com,2,shared_operator_page_candidate,not_verified,https://www.rtmschool.com/,
CENTRE:PT8984,CARPE DIEM SCHOOLHOUSE PTE. LTD.,590005,https://www.carpediem.com.sg/,www.carpediem.com.sg,15,shared_operator_page_candidate,not_verified,https://www.carpediem.com.sg/,
CENTRE:PT9128,LITTLE FOOTPRINTS PRESCHOOL ASIA PTE. LTD.,680427,https://littlefootprints.edu.sg/,littlefootprints.edu.sg,10,shared_operator_page_candidate,not_verified,https://littlefootprints.edu.sg/,
CENTRE:PT9060,Little Footprints Preschool Pte Ltd,540131,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9951,ARTEMIS PRESKOOL @ TAMPINES WEST,521957,https://artemispreskool.com/contact,artemispreskool.com,7,shared_operator_page_candidate,not_verified,https://artemispreskool.com/contact,
CENTRE:PT9536,MAPLE BEAR LEARNING PLACE PTE. LTD.,128020,https://www.maplebearwestcoast.org/,www.maplebearwestcoast.org,1,school_specific_candidate,not_verified,https://www.maplebearwestcoast.org/,
CENTRE:PT8818,ACE@WORK CHILDCARE PTE LTD,679675,https://www.aceatwork.com.sg/,www.aceatwork.com.sg,8,shared_operator_page_candidate,not_verified,https://www.aceatwork.com.sg/,
CENTRE:PT5550,Ace @ Work Childcare Pte Ltd (CCK 757),680757,https://www.aceatwork.com.sg/,www.aceatwork.com.sg,8,shared_operator_page_candidate,not_verified,https://www.aceatwork.com.sg/,
CENTRE:PT5210,ACE @ WORK CHILDCARE PTE LTD,680703,https://www.aceatwork.com.sg/,www.aceatwork.com.sg,8,shared_operator_page_candidate,not_verified,https://www.aceatwork.com.sg/,
CENTRE:SK0004,Skool4Kidz Preschool,761430,https://skool4kidz.com.sg/,skool4kidz.com.sg,28,shared_operator_page_candidate,not_verified,https://skool4kidz.com.sg/,
CENTRE:ST0307,PCF Sparkletots Preschool @ Pioneer Blk 642 (EY),640642,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8808,HOUSE ON THE HILL PTE LTD,228481,https://houseonthehill.com.sg/,houseonthehill.com.sg,1,school_specific_candidate,not_verified,https://houseonthehill.com.sg/,
CENTRE:RC1907,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE (PASIR RIS),519108,https://www.kidzmeadow.com/,www.kidzmeadow.com,4,shared_operator_page_candidate,not_verified,https://www.kidzmeadow.com/,
CENTRE:PT9350,Raffles Kidz @ Punggol,829646,http://www.raffleskidz.com/,www.raffleskidz.com,1,school_specific_candidate,not_verified,http://www.raffleskidz.com/ | https://www.raffleskidz.com/,
CENTRE:WP1112,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,738964,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-republic-polytechnic,
CENTRE:WP0660,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,168582,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-outram,
CENTRE:WP0736,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,49513,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-ocbc-centre,
CENTRE:WP0739,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,298136,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-thomson,
CENTRE:WP1110,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,129798,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-kent-vale,
CENTRE:PT9772,The Little Skool-House International Pte Ltd,599489,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-ngee-ann-polytechnic,
CENTRE:PT9512,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,138675,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-ministry-of-education,
CENTRE:PT9729,The Little Skool-House International Pte Ltd,229835,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-kk-hospital,
CENTRE:PT8716,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,159964,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/at-alexandra,
CENTRE:PT8508,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,279621,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/by-the-vista-ulu-pandan-cc,
CENTRE:PT8001,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,769162,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/on-the-green-orchid-country-club,
CENTRE:WP1102,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,768024,https://www.littleskoolhouse.com/,www.littleskoolhouse.com,15,shared_operator_page_candidate,not_verified,https://www.littleskoolhouse.com/ | https://www.littleskoolhouse.com/our-centres/by-the-lake,
CENTRE:PT9930,MAPLEBEAR MOUNTBATTEN,390087,,,0,unavailable,unavailable,,
CENTRE:PT9918,LEARNINGWELL PRESCHOOL @ TWIN VEW,126756,https://learningwell-edu.com/,learningwell-edu.com,2,shared_operator_page_candidate,not_verified,https://learningwell-edu.com/,
CENTRE:PT9367,GLOBAL TOTS @ MOUNTBATTEN PTE LTD,439291,https://www.sdmglobaltots.sg/,www.sdmglobaltots.sg,2,shared_operator_page_candidate,not_verified,https://www.sdmglobaltots.sg/,
CENTRE:PT8512,Star Learners @ Woodlands 888 Pte Ltd,730888,https://starlearners.com.sg/our-centres/woodlands-888,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/woodlands-888,
CENTRE:PT9087,STAR LEARNERS PTE LTD,426165,https://starlearners.com.sg/our-centres/telok-kurau,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/telok-kurau,
CENTRE:PT9099,STAR LEARNERS @ NORTH EAST PTE. LTD.,544964,https://starlearners.com.sg/our-centres/sengkang-sports-centre,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/sengkang-sports-centre,
CENTRE:PT8993,Star Learners @ Elias Pte Ltd,519132,https://starlearners.com.sg/our-centres/elias,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/elias,
CENTRE:PT9318,STAR LEARNERS @ CHANGI SIMEI PTE. LTD.,520114,https://starlearners.com.sg/our-centres/changi-simei,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/changi-simei,
CENTRE:PT9140,STAR LEARNERS @ BOON KENG PTE. LTD.,330005,https://starlearners.com.sg/our-centres/boon-keng,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/boon-keng,
CENTRE:PT8957,Brighton Montessori Mountbatten,437764,http://www.brightonmontessori.com.sg/,www.brightonmontessori.com.sg,2,shared_operator_page_candidate,not_verified,http://www.brightonmontessori.com.sg/,
CENTRE:PT6690,SHEFFIELD KIDSWORLD (CCK) PTE. LTD.,680433,https://www.sheffieldkidsworld.com/,www.sheffieldkidsworld.com,2,shared_operator_page_candidate,not_verified,https://www.sheffieldkidsworld.com/,
CENTRE:PT9322,STAR LEARNERS @ JURONG WEST PTE LTD,640862,https://starlearners.com.sg/our-centres/jurong-west,starlearners.com.sg,1,school_specific_candidate,not_verified,https://starlearners.com.sg/our-centres/jurong-west,
CENTRE:PT7190,HAPPY TOWN CHILDCARE PTE LTD,387311,https://www.sunflowerkid.com/,www.sunflowerkid.com,26,shared_operator_page_candidate,not_verified,https://www.sunflowerkid.com/,
CENTRE:PT8160,MapleBear Little Schoolhouse Pte Ltd,588177,https://maplebear.sg/,maplebear.sg,3,shared_operator_page_candidate,not_verified,https://maplebear.sg/,
CENTRE:PT9053,Joyful Tots @ Bendemeer Pte Ltd,339940,https://www.joyfultots.com.sg/,www.joyfultots.com.sg,1,school_specific_candidate,not_verified,https://www.joyfultots.com.sg/,
CENTRE:PT9819,Little Sprouts Montessori,548008,,,0,unavailable,unavailable,,
CENTRE:PT9740,MULBERRY LEARNING CENTRE@FUSIONOPOLIS PTE. LTD.,138628,https://mulberrylearning.com/,mulberrylearning.com,3,shared_operator_page_candidate,not_verified,https://mulberrylearning.com/,
CENTRE:PT9261,SUNFLOWER KIDDY STAR PRESCHOOL PTE LTD,520896,https://www.sunflowerkid.com/,www.sunflowerkid.com,26,shared_operator_page_candidate,not_verified,https://www.sunflowerkid.com/,
CENTRE:PT9949,Impressions Montessori Kindergarten,259760,,,0,unavailable,unavailable,,
CENTRE:PT9948,SUPERLAND PRE-SCHOOL (DUNEARN) PTE. LTD.,589472,https://www.superland.com.sg/,www.superland.com.sg,16,shared_operator_page_candidate,not_verified,https://www.superland.com.sg/,
CENTRE:PT9947,"Hei School, Bishan",579882,https://heischools.sg/,heischools.sg,1,school_specific_candidate,not_verified,https://heischools.sg/,
CENTRE:PT9867,Sunflower Preschool@Siglap Pte Ltd,419037,,,0,unavailable,unavailable,,
CENTRE:PT9652,Astor International Preschool,278886,,,0,unavailable,unavailable,,
CENTRE:PT8663,SUNFLOWER TINKLELAND PRIVATE LIMITED,408868,,,0,unavailable,unavailable,,
CENTRE:PT9127,SMALL WONDER PRESCHOOL SERANGOON NORTH,554910,,,0,unavailable,unavailable,,
CENTRE:PT8730,MINDCHAMPS PRESCHOOL @ PARAGON PTE. LIMITED,238859,,,0,unavailable,unavailable,,
CENTRE:PT9244,LITTLE FOOTPRINTS PRESCHOOL,730316,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9003,DA LITTLE PRESCHOOL (TAMARIND) PTE. LTD.,806011,https://www.dalittlepreschool.com/,www.dalittlepreschool.com,1,school_specific_candidate,not_verified,https://www.dalittlepreschool.com/ | https://www.dalittlepreschool.com.sg/,
CENTRE:ST0382,PCF Sparkletots Preschool @ Radin Mas (CC),159563,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0315,PCF Sparkletots Preschool @ Bukit Batok Blk 180 (CC),650180,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8999,Greenland Childcare Centre,339631,https://www.greenlandchildcare.com/contact,www.greenlandchildcare.com,5,shared_operator_page_candidate,not_verified,https://www.greenlandchildcare.com/contact,
CENTRE:NT0603,My First Skool,680161,https://www.myfirstskool.com/cck07-lifesg,www.myfirstskool.com,1,school_specific_candidate,not_verified,https://www.myfirstskool.com/cck07-lifesg,
CENTRE:PT5540,Sunflower Preschool @ PR Town Park Pte Ltd,510553,https://www.sunflowerkid.com/,www.sunflowerkid.com,26,shared_operator_page_candidate,not_verified,https://www.sunflowerkid.com/,
CENTRE:ST0303,PCF Sparkletots Preschool @ Boon Lay Blk 262 (DS),640262,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9796,Living Sanctuary Childcare,538728,https://www.lsbc.org.sg/lsc,www.lsbc.org.sg,1,school_specific_candidate,not_verified,https://www.lsbc.org.sg/lsc,
CENTRE:PT9445,Kensington Preschool @ Macpherson,349318,https://kensington.edu.sg/,kensington.edu.sg,1,school_specific_candidate,not_verified,https://kensington.edu.sg/,
CENTRE:SK0032,Skool4Kidz Preschool,650432,https://skool4kidz.com.sg/,skool4kidz.com.sg,28,shared_operator_page_candidate,not_verified,https://skool4kidz.com.sg/,
CENTRE:RC1801,Al-Mukminin Mosque Kindergarten,609603,https://almukminin.sg/,almukminin.sg,1,school_specific_candidate,not_verified,https://almukminin.sg/,
CENTRE:NT0567,MY FIRST SKOOL,648135,https://www.myfirstskool.com/jwc10-lifesg,www.myfirstskool.com,1,school_specific_candidate,not_verified,https://www.myfirstskool.com/jwc10-lifesg,
CENTRE:RC1781,GLOBAL CHILD DEVELOPMENT CENTRE @ TAMPINES,521870,,,0,unavailable,unavailable,,
CENTRE:ST0229,PCF Sparkletots Preschool @ Whampoa Blk 106 (DS),322106,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9803,MAPLEBEAR REDHILL,159460,https://www.maplebear.sg/,www.maplebear.sg,8,shared_operator_page_candidate,not_verified,https://www.maplebear.sg/,
CENTRE:PT9000,Small Wonder Preschool Ang Mo Kio,569139,https://www.smallwonderpreschool.com/,www.smallwonderpreschool.com,5,shared_operator_page_candidate,not_verified,https://www.smallwonderpreschool.com/,
CENTRE:PT9271,Little Footprints Preschool Group Pte Ltd,520460,https://www.littlefooprints.edu.sg/,www.littlefooprints.edu.sg,1,school_specific_candidate,not_verified,https://www.littlefooprints.edu.sg/,
CENTRE:PT9203,NOBLELAND ARTS N LEARNING PLACE @CLEMENTI PTE. LTD.,123311,https://www.nobleland.sg/,www.nobleland.sg,5,shared_operator_page_candidate,not_verified,https://www.nobleland.sg/,
CENTRE:PT9833,House on the Hill Montessori Pre-School,299814,https://www.houseonthehill.com.sg/,www.houseonthehill.com.sg,1,school_specific_candidate,not_verified,https://www.houseonthehill.com.sg/,
CENTRE:PT9165,Lorna Whiston (Canberra),768090,https://www.lornawhiston.com/,www.lornawhiston.com,5,shared_operator_page_candidate,not_verified,https://www.lornawhiston.com/,
CENTRE:PT9472,THE ORANGE ACADEMY (TAMPINES) PTE LTD,529509,https://orangeacademy.com.sg/,orangeacademy.com.sg,2,shared_operator_page_candidate,not_verified,https://orangeacademy.com.sg/,
CENTRE:RC1751,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE (BUANGKOK RIDGE),533986,,,0,unavailable,unavailable,,
CENTRE:ST0402,PCF Sparkletots Preschool @ Tengah Blk 236B (CC),692236,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:RC0680,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE (EUNOS),400017,,,0,unavailable,unavailable,,
CENTRE:PT9644,Small Wonder Preschool Sengkang,797637,https://theschoolhouse.com.sg/,theschoolhouse.com.sg,4,shared_operator_page_candidate,not_verified,https://theschoolhouse.com.sg/,
CENTRE:PT8666,THE ORANGE TREE (CCK) PTE. LTD.,689379,https://www.orangetree.com.sg/,www.orangetree.com.sg,1,school_specific_candidate,not_verified,https://www.orangetree.com.sg/,
CENTRE:KM0012,MOE KINDERGARTEN @ NORTHOAKS,757622,,,0,unavailable,unavailable,,
CENTRE:PT9521,LITTLE PADDINGTON PRESCHOOL EC PTE LTD,457184,,,0,unavailable,unavailable,,
CENTRE:PT7470,Appleland Montessori Child Care Centre Pte Ltd,650165,,,0,unavailable,unavailable,,
CENTRE:PT5890,Sunflower Preschool @ Simei Pte Ltd,520165,https://www.sunflowerkid.com/,www.sunflowerkid.com,26,shared_operator_page_candidate,not_verified,https://www.sunflowerkid.com/,
CENTRE:NT0601,MY FIRST SKOOL,519419,https://www.myfirstskool.com/prs06-lifesg,www.myfirstskool.com,1,school_specific_candidate,not_verified,https://www.myfirstskool.com/prs06-lifesg,
CENTRE:PT0920,LEARNINGHILL EDUCARE PTE LTD,456903,https://kinderland.com.sg/kinderland-siglap,kinderland.com.sg,1,school_specific_candidate,not_verified,https://kinderland.com.sg/kinderland-siglap,
CENTRE:SK0027,Skool4Kidz Preschool,822423,https://skool4kidz.com.sg/,skool4kidz.com.sg,28,shared_operator_page_candidate,not_verified,https://skool4kidz.com.sg/,
CENTRE:PT8685,Little Footprints Preschool Pte Ltd,760388,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9260,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,128531,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT8852,ARTS JUNIOR MONTESSORI LLP,159640,https://www.artsjuniormontessori.com/,www.artsjuniormontessori.com,1,school_specific_candidate,not_verified,https://www.artsjuniormontessori.com/,
CENTRE:PT9706,Small Wonder Preschool Lakeside,648131,,,0,unavailable,unavailable,,
CENTRE:PT9438,Small Wonder Preschool Bishan (Marymount),577177,,,0,unavailable,unavailable,,
CENTRE:PT8754,Character Montessori Jurong,609966,https://www.cmj.sg/,www.cmj.sg,1,school_specific_candidate,not_verified,https://www.cmj.sg/,
CENTRE:PT9181,Small Wonder Preschool Changi (SUTD),485996,,,0,unavailable,unavailable,,
CENTRE:PT4520,TOTS TOWN PRESCHOOL @ SEMBAWANG,750480,https://www.totstown.sg/,www.totstown.sg,1,school_specific_candidate,not_verified,https://www.totstown.sg/,
CENTRE:RC1832,TPBC KINDERGARTEN,536698,,,0,unavailable,unavailable,,
CENTRE:RC1762,GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,540252,http://www.globalmindzeden.com/,www.globalmindzeden.com,1,school_specific_candidate,not_verified,http://www.globalmindzeden.com/,
CENTRE:PT9098,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,575624,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9678,LITTLE OAKS MONTESSORI PLAYGROUP PTE LTD,259226,https://www.littleoaks.com.sg/,www.littleoaks.com.sg,1,school_specific_candidate,not_verified,https://www.littleoaks.com.sg/,
CENTRE:PT9897,KIDDIWINKIE SCHOOLHOUSE @ MOUNTBATTEN,437735,,,0,unavailable,unavailable,,
CENTRE:RC0920,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE (YISHUN),760173,https://www.kidzmeadow.com/,www.kidzmeadow.com,4,shared_operator_page_candidate,not_verified,https://www.kidzmeadow.com/,
CENTRE:ST0027,PCF Sparkletots Preschool @ Tampines East Blk 205 (CC),520205,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8414,LITTLE FOOTPRINTS SCHOOLHOUSE (YISHUN) PTE. LTD.,761701,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT8703,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,757438,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9011,Little Footprints Preschool Pte Ltd,824168,https://littlefootprints.edu.sg/,littlefootprints.edu.sg,10,shared_operator_page_candidate,not_verified,https://littlefootprints.edu.sg/,
CENTRE:PT9276,LITTLE FOOTPRINTS PRESCHOOL PTE LTD,787149,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:ST0264,PCF Sparkletots Preschool @ Tampines North Blk 483 (KN),520483,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0273,PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 535 (DS),530535,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0223,PCF Sparkletots Preschool @ Toa Payoh East Blk 45 (DS),310045,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0161,PCF Sparkletots Preschool @ Toa Payoh East Blk 247 (CC),310247,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0077,PCF Sparkletots Preschool @ Toa Payoh East Blk 232 (CC),310232,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:RC1776,AWWA LTD.,159053,https://www.kindlegarden.com.sg/,www.kindlegarden.com.sg,1,school_specific_candidate,not_verified,https://www.kindlegarden.com.sg/,
CENTRE:ST0103,PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0302,PCF Sparkletots Preschool @ Boon Lay Blk 207 (DS),640207,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:RC1430,GLORY JOY CHILD DEVELOPMENT CENTRE,752501,,,0,unavailable,unavailable,,
CENTRE:ST0002,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC),560109,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9278,KIDDIWINKIE SCHOOLHOUSE@GRANDSTAND PTE LTD,809741,https://www.kiddiwinkie.edu.sg/,www.kiddiwinkie.edu.sg,7,shared_operator_page_candidate,not_verified,https://www.kiddiwinkie.edu.sg/,
CENTRE:PT9007,Kiddiwinkie Schoolhouse Singapore Pte Ltd,574244,https://www.kiddiwinkie.edu.sg/,www.kiddiwinkie.edu.sg,7,shared_operator_page_candidate,not_verified,https://www.kiddiwinkie.edu.sg/,
CENTRE:PT9542,Kiddiwinkie Schoolhouse Pte Ltd,228218,https://www.kiddiwinkie.com.sg/,www.kiddiwinkie.com.sg,1,school_specific_candidate,not_verified,https://www.kiddiwinkie.com.sg/,
CENTRE:PT5280,KIDDIWINKIE SCHOOLHOUSE PTE LTD,229492,https://www.kiddiwinkie.edu.sg/,www.kiddiwinkie.edu.sg,7,shared_operator_page_candidate,not_verified,https://www.kiddiwinkie.edu.sg/,
CENTRE:ST0225,PCF Sparkletots Preschool @ Toa Payoh Central Blk 157 (DS),310157,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0372,PCF Sparkletots Preschool @ Toa Payoh West-Thomson Blk 131 (DS),310131,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0226,PCF Sparkletots Preschool @ Toa Payoh West-Thomson Blk 205 (DS),310205,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0064,PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC),311146,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0177,PCF Sparkletots Preschool @ Kebun Baru Blk 260B (CC),562260,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9158,Little Footprints Preschool Pte Ltd,541275,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9304,LITTLE FOOTPRINTS PRESCHOOL PTE LTD,541205,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT8696,Little Footprints Preschool Pte Ltd,109840,https://www.littlefootprints.edu.sg/,www.littlefootprints.edu.sg,37,shared_operator_page_candidate,not_verified,https://www.littlefootprints.edu.sg/,
CENTRE:PT9131,LITTLE FOOTPRINTS PRESCHOOL ASIA PTE. LTD.,790439,https://littlefootprints.edu.sg/,littlefootprints.edu.sg,10,shared_operator_page_candidate,not_verified,https://littlefootprints.edu.sg/,
CENTRE:PT8709,GENIUS HIVE PRE-SCHOOL PTE. LTD.,69534,https://www.geniushivepreschool.com/,www.geniushivepreschool.com,1,school_specific_candidate,not_verified,https://www.geniushivepreschool.com/,
CENTRE:PT9598,Dreamkids Kindergarten @ East Gate Pte Ltd,425080,https://www.dreamkids.com.sg/,www.dreamkids.com.sg,1,school_specific_candidate,not_verified,https://www.dreamkids.com.sg/,
CENTRE:PT6020,JUNIOR PLAYWORLD CHILD CARE & DEVELOPMENT CENTRE,537822,,,0,unavailable,unavailable,,
CENTRE:ST0059,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC),680353,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9427,SUNSHINE HEARTS PTE. LTD.,757089,https://www.smilingstar.com.sg/,www.smilingstar.com.sg,1,school_specific_candidate,not_verified,https://www.smilingstar.com.sg/,
CENTRE:KM0039,MOE KINDERGARTEN @ JUNYUAN,528906,https://junyuanpri.moe.edu.sg/home,junyuanpri.moe.edu.sg,1,school_specific_candidate,not_verified,https://junyuanpri.moe.edu.sg/home,
CENTRE:PT9239,SMI BERRIIS PRESCHOOL PTE. LTD.,680620,,,0,unavailable,unavailable,,
CENTRE:ST0134,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 629 (CC),470629,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9236,ETONHOUSE PRE-SCHOOL PTE LTD,307966,,,0,unavailable,unavailable,,
